line,timestmp,depth (m),bitdepth (m),hook_load (klb),wob (klb),rpm,torque,rop ,flowin (gal/stk),spp (psi),ChockePressure (psi),flowout (%),SPM1 (spm),SPM2 (spm),pitlevel1 (bbl),pitlevel2 (bbl),pitlevel3 (bbl),pitlevel4 (bbl),pitlevel5 (bbl),pitlevel6 (bbl),pitlevel7 (bbl),totalpitlevel (bbl),RPMAnalog,BlockPosition,RPMTotal,H2S (ppm),Kick
203,03:22,"56,38",47,46,0,,0.0,0,0,0,0.0,10,0,0,47,87,90,81,92.0,102,3,499,0,6,0,0,0
204,03:23,"56,38",47,25,0,,0.0,0,0,0,0.0,0,0,0,47,87,90,81,92.0,102,3,499,0,3,0,0,0
205,03:24,"56,38",47,23,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,81,92.0,102,3,500,0,7,0,0,0
206,03:25,"56,38",47,23,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,81,92.0,102,3,500,0,3,0,0,0
207,03:26,"56,38",47,23,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,81,92.0,102,3,500,0,17,0,0,0
208,03:27,"56,38",47,23,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,81,92.0,102,3,500,0,18,0,0,0
209,03:28,"56,38",47,25,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,81,92.0,102,3,500,0,19,0,0,0
210,03:29,"56,38",47,21,0,,0.0,0,0,0,0.0,0,0,0,48,87,90,81,92.0,102,2,500,0,19,0,0,0
211,03:30,"56,38",47,28,0,,0.0,0,"59,92",0,0.0,0,14,0,48,87,90,81,92.0,102,2,500,0,19,18,0,0
212,03:31,"56,38",48,50,0,,0.0,0,"234,54",119,0.0,20,56,0,48,87,90,81,90.0,102,3,498,0,18,72,0,0
213,03:32,"56,38",52,50,0,,0.0,0,"300,14",268,0.0,36,71,0,50,87,89,80,87.0,102,2,495,0,16,93,0,0
214,03:33,"56,43",56,49,0,,0.0,"0,37","302,63",298,0.0,38,72,0,56,86,88,78,85.0,102,2,495,0,10,93,0,0
215,03:34,"57,49",57,45,0,,0.0,"1,9","301,11",384,0.0,38,72,0,62,86,87,77,83.0,102,2,497,4,9,93,0,0
216,03:35,"58,52",58,45,3,,0.0,"1,23","302,12",385,0.0,38,72,0,64,87,87,76,81.0,102,2,497,5,8,93,0,0
217,03:36,"59,55",59,44,4,,0.0,"0,97","302,13",391,0.0,38,72,0,66,86,87,76,80.0,102,2,497,4,7,93,0,0
218,03:37,"60,59",60,44,2,,0.0,"0,97","301,62",397,0.0,38,72,0,67,86,86,75,80.0,102,2,496,9,5,93,0,0
219,03:38,"61,96",61,43,6,,0.0,"0,89","302,63",434,0.0,38,72,0,68,86,86,75,79.0,102,2,496,20,4,93,0,0
220,03:39,"63,21",63,42,4,,0.0,"0,74","301,62",447,0.0,38,72,0,68,85,85,74,79.0,102,2,493,24,3,93,0,0
221,03:40,"63,97",63,45,2,,0.0,"0,95","302,12",378,0.0,38,72,0,68,85,85,74,78.0,102,3,492,8,2,93,0,0
222,03:41,"64,9",64,44,5,,0.0,"1,15","301,62",391,0.0,38,72,0,68,86,85,74,78.0,102,3,493,5,1,93,0,0
223,03:42,"65,9",65,45,2,,0.0,"1,09","302,63",383,0.0,38,72,0,67,86,85,74,77.0,102,3,491,9,0,93,0,0
224,03:43,"65,91",64,48,0,,0.0,"0,3","334,98",364,0.0,38,80,0,67,86,85,74,77.0,102,3,491,1,1,103,0,0
225,03:44,"65,91",58,48,0,,0.0,0,"352,18",410,0.0,39,84,0,67,86,84,73,76.0,102,3,488,1,5,109,0,0
226,03:45,"65,91",62,49,0,,0.0,0,"352,87",414,0.0,39,84,0,66,85,84,73,75.0,102,3,485,2,7,109,0,0
227,03:46,"65,91",65,45,0,,0.0,0,"177,32",251,0.0,32,42,0,68,85,84,73,75.0,102,3,487,1,0,54,0,0
228,03:47,"65,91",65,24,0,,0.0,0,0,0,0.0,0,0,0,68,85,84,73,77.0,102,3,489,0,1,0,0,0
229,03:48,"65,91",65,23,0,,0.0,0,0,0,0.0,0,0,0,64,85,84,74,81.0,102,3,490,0,7,0,0,0
230,03:49,"65,91",65,23,0,,0.0,0,0,0,0.0,0,0,0,59,85,86,75,83.0,102,3,490,0,18,0,0,0
231,03:50,"65,91",65,23,0,,0.0,0,0,0,0.0,0,0,0,54,85,87,77,85.0,102,3,490,0,18,0,0,0
232,03:51,"65,91",65,23,0,,0.0,0,0,0,0.0,0,0,0,52,85,87,77,85.0,102,3,488,0,18,0,0,0
233,03:52,"65,91",65,23,0,,0.0,0,0,0,0.0,0,0,0,51,85,87,77,86.0,102,3,488,0,18,0,0,0
234,03:53,"65,91",65,25,0,,0.0,0,0,0,0.0,0,0,0,51,85,87,78,86.0,102,3,489,0,19,0,0,0
235,03:54,"65,91",65,22,0,,0.0,0,0,0,0.0,0,0,0,50,85,87,78,87.0,102,3,489,0,19,0,0,0
236,03:55,"65,91",65,22,0,,0.0,0,0,0,0.0,0,0,0,50,85,87,78,87.0,102,2,489,0,18,0,0,0
237,03:56,"65,91",65,41,0,,0.0,0,"117,22",40,0.0,9,28,0,50,85,87,78,86.0,102,3,488,0,19,36,0,0
238,03:57,"65,91",65,52,0,,0.0,0,"373,38",399,0.0,38,89,0,51,85,87,77,84.0,102,3,486,39,19,115,0,0
239,03:58,"65,91",65,52,0,,0.0,0,"401,49",539,0.0,41,96,0,55,85,86,76,81.0,102,3,485,76,18,124,0,0
240,03:59,"65,91",65,52,0,,0.0,0,"401,49",535,0.0,41,96,0,61,84,85,74,78.0,102,3,484,72,18,124,0,0
241,04:00,"66,46",66,51,2,,0.0,"0,6","401,49",547,0.0,41,96,0,65,84,84,73,76.0,102,3,484,20,18,124,0,0
242,04:01,"66,66",66,51,0,,0.0,"1,34","398,83",547,0.0,41,95,0,68,85,84,72,74.0,102,3,485,3,17,123,0,0
243,04:02,"67,69",67,50,4,,0.0,"2,23","400,6",585,0.0,52,95,0,80,91,83,72,72.0,102,3,500,11,17,124,0,1
244,04:03,"68,16",68,50,3,,0.0,1,"401,49",569,0.0,52,96,0,80,91,83,71,71.0,102,3,498,8,16,124,0,1
245,04:04,"68,78",68,50,5,,0.0,"1,29","401,49",568,0.0,52,96,0,80,92,83,71,71.0,102,3,499,6,15,124,0,1
246,04:05,"69,63",69,49,5,,0.0,"1,88","399,71",597,0.0,52,95,0,80,91,83,71,70.0,102,3,497,19,15,123,0,1
247,04:06,"70,23",70,50,3,,0.0,"1,13","400,6",586,0.0,52,95,0,82,91,82,70,69.0,102,3,496,13,14,124,0,1
248,04:07,71,71,49,7,,0.0,"1,41","402,38",602,0.0,52,96,0,82,91,82,70,69.0,102,3,496,23,13,124,0,1
249,04:08,"71,34",71,48,5,,0.0,"1,54","398,83",594,0.0,52,95,0,83,91,81,69,68.0,102,3,494,19,13,123,0,1
250,04:09,"71,53",71,48,6,,0.0,"1,87","400,6",579,0.0,52,95,0,86,90,81,69,68.0,102,3,496,14,12,124,0,1
251,04:10,"71,77",71,48,5,,0.0,"2,52","401,5",586,0.0,52,96,0,86,90,81,69,68.0,102,3,496,17,12,124,0,1
252,04:11,"71,96",71,49,5,,0.0,"2,52","399,71",573,0.0,52,95,0,87,90,81,69,67.0,102,3,496,11,12,123,0,1
253,04:12,"72,26",72,50,4,,0.0,"2,52","400,6",570,0.0,52,95,0,88,89,80,69,67.0,102,3,495,8,12,124,0,1
254,04:13,"72,78",72,50,6,,0.0,"3,22","399,71",560,0.0,52,95,0,89,89,80,68,67.0,102,3,495,3,11,123,0,1
255,04:14,"73,21",73,51,2,,0.0,"3,58","401,49",551,0.0,52,96,0,90,89,80,68,66.0,102,3,495,2,11,124,0,1
256,04:15,"73,65",73,51,5,,0.0,"3,11","400,6",556,0.0,52,95,0,91,89,80,68,66.0,102,3,496,2,10,124,0,1
257,04:16,"73,98",73,51,2,,0.0,"2,19","400,6",548,0.0,52,95,0,90,89,79,68,65.0,102,3,493,1,10,124,0,1
258,04:17,"74,37",74,51,3,,0.0,"2,19","400,6",553,0.0,53,95,0,91,89,79,67,65.0,102,3,493,1,10,124,0,1
259,04:18,"74,95",74,51,2,,0.0,"2,64","400,6",550,0.0,54,95,0,92,89,79,67,65.0,102,3,494,3,9,124,0,1
260,04:19,"75,45",75,50,5,,0.0,"2,64","399,71",572,0.0,53,95,0,92,90,79,67,65.0,102,3,495,10,9,123,0,1
261,04:20,"76,25",76,51,2,,0.0,"2,03","400,6",558,0.0,54,95,0,92,90,79,67,65.0,102,3,495,2,8,124,0,1
262,04:21,"77,86",77,51,3,,0.0,"1,34","400,6",564,0.0,53,95,0,93,89,79,67,65.0,102,3,495,5,7,124,0,1
263,04:22,"79,34",79,51,3,,0.0,"0,74","399,71",562,0.0,53,95,0,94,89,79,67,65.0,102,3,496,4,5,123,0,1
264,04:23,"80,21",80,51,2,,0.0,"0,7","400,6",556,0.0,53,95,0,92,89,79,67,65.0,102,3,494,5,4,124,0,1
265,04:24,"81,01",81,51,3,,0.0,"1,05","400,6",560,0.0,52,95,0,92,89,79,67,65.0,102,3,494,3,3,124,0,1
266,04:25,"81,37",81,51,0,,0.0,"1,05","400,6",557,0.0,52,95,0,93,89,79,67,64.0,102,3,494,3,3,124,0,1
267,04:26,"81,89",81,52,2,,0.0,"1,7","400,6",549,0.0,52,95,0,92,89,78,67,64.0,102,3,492,2,2,124,0,1
268,04:27,"82,8",82,51,4,,0.0,"1,77","400,6",560,0.0,52,95,0,2,89,78,67,64.0,102,3,402,4,1,124,0,1
269,04:28,"83,79",83,51,3,,0.0,"1,27","401,49",552,0.0,52,96,0,92,89,78,67,64.0,102,3,492,2,0,124,0,1
270,04:29,"84,12",83,51,2,,0.0,"1,06","401,49",550,0.0,52,96,0,93,88,78,67,64.0,102,3,492,1,0,124,0,1
271,04:30,"84,12",83,42,0,,0.0,0,"247,64",374,0.0,53,59,0,89,82,78,67,64.0,102,3,482,0,1,76,0,0
272,04:31,"84,12",83,22,0,,0.0,0,0,0,0.0,0,0,0,89,82,78,67,68.0,102,3,486,0,1,0,0,0
273,04:32,"84,12",83,23,0,,0.0,0,0,0,0.0,0,0,0,84,81,79,68,73.0,102,3,487,0,3,0,0,0
274,04:33,"84,12",83,23,0,,0.0,0,0,0,0.0,0,0,0,77,81,81,70,76.0,102,3,487,0,17,0,0,0
275,04:34,"84,12",83,23,0,,0.0,0,0,0,0.0,0,0,0,70,83,82,72,78.0,102,3,487,0,18,0,0,0
276,04:35,"84,12",83,23,0,,0.0,0,0,0,0.0,0,0,0,63,84,84,74,80.0,102,3,487,0,18,0,0,0
277,04:36,"84,12",83,25,0,,0.0,0,0,0,0.0,0,0,0,57,84,85,75,82.0,102,3,485,0,19,0,0,0
278,04:37,"84,12",83,24,0,,0.0,0,0,0,0.0,0,0,0,54,84,86,76,83.0,102,3,485,0,19,0,0,0
279,04:38,"84,12",83,20,0,,0.0,0,0,51,0.0,0,0,0,52,85,86,76,84.0,102,3,485,0,19,0,0,0
280,04:39,"84,12",83,23,0,,0.0,0,0,72,0.0,0,0,0,51,85,86,77,84.0,102,3,485,0,19,0,0,0
281,04:40,"84,12",82,33,0,,0.0,0,0,31,0.0,0,0,0,51,85,86,77,84.0,103,3,486,0,19,0,0,0
282,04:41,"84,12",82,54,0,,0.0,0,"273,98",210,0.0,26,65,0,50,85,86,77,84.0,104,3,486,0,19,84,0,0
283,04:42,"84,12",83,54,0,,0.0,0,"299,12",312,0.0,38,71,0,52,85,85,76,81.0,107,3,486,0,19,92,0,0
284,04:43,"84,56",84,54,1,,0.0,"0,85","299,62",320,0.0,37,71,0,56,85,85,75,79.0,110,3,490,0,18,92,0,0
285,04:44,85,84,54,0,,0.0,"1,5","300,12",328,0.0,38,71,0,59,85,84,74,78.0,113,3,493,0,17,93,0,0
286,04:45,"85,74",85,52,4,,0.0,"1,59","300,61",370,0.0,38,71,0,62,84,84,73,77.0,115,3,495,0,17,93,0,0
287,04:46,"86,17",86,53,3,,0.0,"1,76","300,12",354,0.0,38,71,0,64,84,83,73,76.0,117,3,497,0,16,93,0,0
288,04:47,"87,32",87,52,4,,0.0,"1,62","298,63",390,0.0,38,71,0,65,84,83,72,75.0,117,3,496,0,15,92,0,0
289,04:48,"87,8",87,50,5,,0.0,"1,48","300,61",405,0.0,38,71,0,66,85,83,72,75.0,117,3,498,1,15,93,0,0
290,04:49,"88,24",88,50,6,,0.0,"1,32","300,12",398,0.0,38,71,0,66,85,83,72,74.0,117,3,497,0,14,93,0,0
291,04:50,"88,48",88,52,3,,0.0,"1,32","299,12",358,0.0,38,71,0,66,85,83,72,74.0,117,3,497,1,14,92,0,0
292,04:51,"88,55",88,53,2,,0.0,"2,33","333,58",385,0.0,38,79,0,67,85,83,72,74.0,117,3,498,0,14,103,0,0
293,04:52,"89,4",89,49,9,,0.0,"2,84","398,83",657,0.0,41,95,0,67,85,83,72,73.0,117,3,497,53,13,123,0,0
294,04:53,"90,78",90,46,10,,0.0,"2,05","399,71",714,0.0,41,95,0,68,85,83,71,71.0,117,3,495,88,12,123,0,0
295,04:54,"92,77",92,49,6,,0.0,"0,55","399,71",672,0.0,42,95,0,70,86,82,71,71.0,117,3,497,61,10,123,0,0
296,04:55,"94,76",94,51,8,,0.0,"0,57","399,71",635,0.0,41,95,0,72,85,82,70,70.0,117,3,496,35,8,123,0,0
297,04:56,"96,96",96,50,5,,0.0,"0,47","398,83",634,0.0,42,95,0,73,85,82,70,69.0,117,3,496,34,6,123,0,0
298,04:57,"99,01",99,50,7,,0.0,"0,49","398,83",641,0.0,41,95,0,74,85,82,70,68.0,117,3,496,38,4,123,0,0
299,04:58,"100,7",100,49,6,,0.0,"0,5","398,83",653,0.0,41,95,0,76,85,81,69,68.0,117,3,496,51,2,123,0,0
300,04:59,"101,81",101,52,5,,0.0,"0,68","398,84",603,0.0,42,95,0,77,85,81,69,68.0,117,3,497,22,1,123,0,0
301,05:00,"102,45",101,51,2,,0.0,"1,15","400,6",600,0.0,41,95,0,78,84,80,69,67.0,117,3,495,21,0,124,0,0
302,05:01,"102,45",91,53,0,,0.0,0,"401,49",567,0.0,40,96,0,80,84,80,69,67.0,117,3,497,2,7,124,0,0
303,05:02,"102,45",85,53,0,,0.0,0,"399,72",561,0.0,40,95,0,80,84,80,68,66.0,117,3,495,2,17,123,0,0
304,05:03,"102,45",94,54,0,,0.0,0,"399,71",569,0.0,42,95,0,81,84,79,68,66.0,117,3,495,4,11,123,0,0
305,05:04,"102,45",101,54,0,,0.0,0,"400,6",562,0.0,42,95,0,83,83,78,68,65.0,117,3,494,1,1,124,0,0
306,05:05,"102,45",101,53,0,,0.0,0,"400,6",553,0.0,41,95,0,84,83,78,67,65.0,117,3,494,0,0,124,0,0
307,05:06,"102,45",101,33,0,,0.0,0,"99,48",183,0.0,20,23,0,85,83,77,67,65.0,117,3,494,0,0,30,0,0
308,05:07,"102,45",101,24,0,,0.0,0,0,0,0.0,0,0,0,83,83,78,68,70.0,117,3,499,0,2,0,0,0
309,05:08,"102,45",101,23,0,,0.0,0,0,0,0.0,0,0,0,76,83,79,70,75.0,117,3,500,0,13,0,0,0
310,05:09,"102,45",101,23,0,,0.0,0,0,0,0.0,0,0,0,69,83,80,72,77.0,117,3,498,0,18,0,0,0
311,05:10,"102,45",101,24,0,,0.0,0,0,0,0.0,0,0,0,62,84,82,73,79.0,117,3,497,0,19,0,0,0
312,05:11,"102,45",101,24,0,,0.0,0,0,0,0.0,0,0,0,56,85,83,75,81.0,117,3,497,0,19,0,0,0
313,05:12,"102,45",101,24,0,,0.0,0,0,0,0.0,0,0,0,54,85,84,75,82.0,117,3,497,0,18,0,0,0
314,05:13,"102,45",101,28,0,,0.0,0,0,0,0.0,0,0,0,52,85,84,76,82.0,117,3,496,0,19,0,0,0
315,05:14,"102,45",101,57,0,,0.0,0,"304,67",265,0.0,23,72,0,52,85,84,76,82.0,117,3,496,0,19,94,0,0
316,05:15,"103,43",103,56,2,,0.0,"1,02","401,49",585,0.0,41,96,0,54,85,83,75,79.0,117,3,493,9,17,124,0,0
317,05:16,"106,11",106,53,4,,0.0,"0,54","401,49",647,0.0,41,96,0,59,84,82,74,76.0,116,3,491,45,15,124,0,0
318,05:17,"107,61",107,52,3,,0.0,"0,66","401,49",670,0.0,41,96,0,64,84,81,72,74.0,117,3,492,59,13,124,0,0
319,05:18,"108,63",108,49,8,,0.0,"0,73","401,49",714,0.0,42,96,0,68,85,81,71,72.0,117,3,494,90,12,124,0,0
320,05:19,"109,72",109,48,9,,0.0,"0,96","401,49",734,0.0,42,96,0,69,85,81,71,70.0,117,3,493,101,11,124,0,0
321,05:20,"111,1",111,47,9,,0.0,"0,89","400,6",774,0.0,41,95,0,71,86,80,70,69.0,117,3,493,131,10,124,0,0
322,05:21,"112,64",112,46,9,,0.0,"0,72","401,5",792,0.0,42,96,0,72,86,80,70,68.0,117,3,493,143,8,124,0,0
323,05:22,"114,15",114,48,5,,0.0,"0,62","401,49",757,0.0,41,96,0,73,86,80,70,68.0,116,3,493,118,7,124,0,0
324,05:23,"115,32",115,48,6,,0.0,"0,7","401,49",757,0.0,41,96,0,75,85,80,69,68.0,116,3,493,119,5,124,0,0
325,05:24,"116,23",116,48,6,,0.0,"1,07","401,49",741,0.0,42,96,0,76,84,79,69,67.0,116,3,491,107,5,124,0,0
326,05:25,"117,17",117,50,6,,0.0,"1,08","402,38",715,0.0,42,96,0,78,84,79,69,67.0,116,3,493,89,4,124,0,0
327,05:26,"117,8",117,53,6,,0.0,"1,21","400,6",648,0.0,41,95,0,79,84,78,69,66.0,116,3,492,43,3,124,0,0
328,05:27,"118,57",118,50,9,,0.0,"1,27","401,49",694,0.0,41,96,0,81,84,78,68,66.0,116,3,493,75,2,124,0,0
329,05:28,"119,75",119,48,7,,0.0,"1,27","401,49",750,0.0,41,96,0,82,83,77,68,65.0,116,3,491,112,1,124,0,0
330,05:29,"120,64",120,49,5,,0.0,"0,83","401,49",718,0.0,42,96,0,84,83,77,67,65.0,116,3,492,94,0,124,0,0
331,05:30,"120,64",118,55,1,,0.0,"0,78","401,49",581,0.0,41,96,0,85,83,77,67,65.0,116,3,493,7,0,124,0,0
332,05:31,"120,64",112,55,0,,0.0,0,"402,38",584,0.0,40,96,0,86,83,76,67,64.0,116,3,492,9,6,124,0,0
333,05:32,"120,64",103,55,0,,0.0,0,"401,49",580,0.0,40,96,0,86,83,76,67,64.0,116,3,492,7,14,124,0,0
334,05:33,"120,64",110,57,0,,0.0,0,"400,6",580,0.0,41,95,0,86,83,76,66,63.0,116,3,490,7,15,124,0,0
335,05:34,"120,64",119,56,0,,0.0,0,"401,49",585,0.0,42,96,0,87,82,76,66,63.0,118,3,492,9,3,124,0,0
336,05:35,"120,64",119,56,0,,0.0,0,"328,67",484,0.0,40,78,0,88,82,75,66,63.0,120,3,494,5,1,101,0,0
337,05:36,"120,64",120,42,0,,0.0,0,"31,97",40,0.0,11,7,0,88,83,76,66,64.0,121,3,498,0,0,9,0,0
338,05:37,"120,64",120,24,0,,0.0,0,0,0,0.0,0,0,0,84,82,76,67,70.0,121,3,500,0,1,0,0,0
339,05:38,"120,64",120,24,0,,0.0,0,0,0,0.0,0,0,0,77,82,78,69,73.0,121,3,500,0,6,0,0,0
340,05:39,"120,64",120,24,0,,0.0,0,0,0,0.0,0,0,0,70,83,80,71,75.0,121,3,500,0,10,0,0,0
341,05:40,"120,64",120,24,0,,0.0,0,0,0,0.0,0,0,0,63,84,81,73,77.0,121,3,499,0,9,0,0,0
342,05:41,"120,64",119,27,0,,0.0,0,0,0,0.0,0,0,0,58,85,82,74,79.0,121,3,499,0,9,0,0,0
343,05:42,"120,64",119,52,0,,0.0,0,"145,22",73,0.0,14,34,0,56,84,83,74,80.0,121,3,498,0,9,45,0,0
344,05:43,"120,64",120,58,0,,0.0,0,"397,95",499,0.0,40,95,0,56,84,82,74,78.0,121,3,495,2,9,123,0,0
345,05:44,"121,28",121,51,5,,0.0,"0,52","400,6",687,0.0,41,95,0,60,84,81,73,75.0,121,3,494,77,8,124,0,0
346,05:45,"122,47",122,49,5,,0.0,"1,9","399,71",743,0.0,41,95,0,65,84,81,72,73.0,121,3,496,108,7,123,0,0
347,05:46,"123,68",123,48,8,,0.0,"1,19","400,6",771,0.0,41,95,0,68,85,80,71,71.0,121,3,496,128,6,124,0,0
348,05:47,"124,92",124,46,9,,0.0,"0,83","399,71",797,0.0,41,95,0,70,85,80,70,69.0,121,3,495,146,5,123,0,0
349,05:48,"126,53",126,46,10,,0.0,"0,79","400,6",815,0.0,42,95,0,71,86,80,70,68.0,121,3,496,158,3,124,0,0
350,05:49,"128,93",128,48,7,,0.0,"0,4","400,6",784,0.0,42,95,0,72,86,79,69,67.0,121,3,494,136,1,124,0,0
351,05:50,"129,51",128,53,2,,0.0,"0,58","398,83",657,0.0,42,95,0,73,86,79,69,67.0,121,3,495,56,0,123,0,0
352,05:51,"129,51",121,56,0,,0.0,0,"400,6",585,0.0,40,95,0,73,85,79,69,66.0,121,3,493,9,7,124,0,0
353,05:52,"129,51",128,58,0,,0.0,0,"401,49",584,0.0,42,96,0,73,85,78,69,66.0,121,3,492,8,1,124,0,0
354,05:53,"129,51",128,33,0,,0.0,0,"122,03",222,0.0,22,29,0,73,85,78,68,66.0,121,3,491,2,0,37,0,0
355,05:54,"129,51",128,24,0,,0.0,0,0,0,0.0,0,0,0,72,85,78,69,71.0,121,3,496,0,2,0,0,0
356,05:55,"129,51",128,25,0,,0.0,0,0,0,0.0,0,0,0,66,84,79,70,75.0,121,3,495,0,10,0,0,0
357,05:56,"129,51",128,24,0,,0.0,0,0,0,0.0,0,0,0,62,83,80,72,77.0,121,3,495,0,9,0,0,0
358,05:57,"129,51",128,23,0,,0.0,0,0,0,0.0,0,0,0,59,83,81,73,78.0,121,3,495,0,9,0,0,0
359,05:58,"129,51",128,51,0,,0.0,0,"279,11",183,0.0,19,66,0,58,83,81,73,78.0,121,3,494,0,9,86,0,0
360,05:59,"129,97",129,57,2,,0.0,"0,24","397,31",574,0.0,40,95,0,58,83,80,73,76.0,121,3,491,29,9,123,0,0
361,06:00,"132,03",132,49,8,,0.0,"1,18","404,18",797,0.0,41,96,0,62,84,80,71,73.0,121,3,491,146,7,125,0,0
362,06:01,"133,6",133,49,9,,0.0,"0,55","404,18",799,0.0,41,96,0,66,84,79,71,70.0,121,3,491,149,5,125,0,0
363,06:02,"135,31",135,48,9,,0.0,"0,64","405,09",831,0.0,42,96,0,70,84,79,70,69.0,121,3,493,170,4,125,0,0
364,06:03,"136,57",136,50,6,,0.0,"0,67","405,09",794,0.0,42,96,0,72,84,78,69,67.0,121,3,491,143,2,125,0,0
365,06:04,"137,73",137,49,10,,0.0,"0,85","405,09",791,0.0,42,96,0,73,85,78,69,66.0,121,3,492,143,1,125,0,0
366,06:05,"138,64",138,50,3,,0.0,"0,92","404,18",755,0.0,42,96,0,74,85,78,68,65.0,121,3,491,117,0,125,0,0
367,06:06,"138,68",138,58,2,,0.0,"0,95","405,09",606,0.0,41,96,0,75,85,78,68,65.0,121,3,492,19,0,125,0,0
368,06:07,"138,68",133,57,1,,0.0,"0,63","404,18",601,0.0,41,96,0,76,84,78,68,64.0,121,3,491,15,2,125,0,0
369,06:08,"138,68",129,54,0,,0.0,0,"360,79",576,0.0,40,86,0,77,84,77,67,64.0,121,3,490,13,9,111,0,0
370,06:09,"138,68",129,28,0,,0.0,0,"20,46",33,0.0,8,4,0,77,84,77,67,65.0,121,3,491,0,9,6,0,0
371,06:10,"138,68",129,26,0,,0.0,0,0,0,0.0,0,0,0,73,84,77,68,71.0,121,3,494,0,9,0,0,0
372,06:11,"138,68",129,22,0,,0.0,0,0,0,0.0,0,0,0,66,83,79,70,74.0,121,3,493,0,9,0,0,0
373,06:12,"138,68",129,24,0,,0.0,0,0,0,0.0,0,0,0,61,83,80,72,76.0,121,3,493,0,10,0,0,0
374,06:13,"138,68",129,25,0,,0.0,0,0,0,0.0,0,0,0,58,83,81,72,77.0,121,3,492,0,7,0,0,0
375,06:14,"138,68",129,24,0,,0.0,0,0,0,0.0,0,0,0,57,83,81,73,77.0,121,3,492,0,1,0,0,0
376,06:15,"138,68",129,24,0,,0.0,0,0,0,0.0,0,0,0,56,84,81,73,78.0,121,3,493,0,1,0,0,0
377,06:16,"138,68",129,25,0,,0.0,0,0,0,0.0,0,0,0,55,84,81,73,79.0,121,3,493,0,9,0,0,0
378,06:17,"138,68",129,25,0,,0.0,0,0,0,0.0,0,0,0,55,84,81,73,79.0,121,3,493,0,10,0,0,0
379,06:18,"138,68",129,24,0,,0.0,0,0,0,0.0,0,0,0,55,83,81,73,79.0,121,3,492,0,10,0,0,0
380,06:19,"138,68",129,24,0,,0.0,0,0,0,0.0,0,0,0,55,83,81,73,79.0,121,3,492,0,10,0,0,0
381,06:20,"138,68",135,50,0,,0.0,0,0,0,0.0,3,0,0,55,83,81,73,79.0,121,3,492,0,7,0,0,0
382,06:21,"138,68",137,61,0,,0.0,0,0,0,0.0,0,0,0,55,83,81,73,79.0,121,3,492,0,3,0,0,0
383,06:22,"138,68",137,60,0,,0.0,0,0,0,0.0,0,0,0,55,83,81,73,79.0,121,3,492,0,2,0,0,0
384,06:23,"138,68",138,53,0,,0.0,0,0,0,0.0,0,0,0,55,84,81,73,79.0,121,3,493,0,1,0,0,0
385,06:24,"138,68",138,23,0,,0.0,0,0,0,0.0,0,0,0,54,84,81,73,79.0,121,3,492,0,1,0,0,0
386,06:25,"138,68",138,26,0,,0.0,0,0,0,0.0,0,0,0,54,84,81,74,79.0,121,3,493,0,1,0,0,0
387,06:26,"138,68",138,26,0,,0.0,0,0,0,0.0,0,0,0,54,84,81,74,79.0,121,3,493,0,1,0,0,0
388,06:27,"138,68",138,24,0,,0.0,0,0,0,0.0,0,0,0,54,84,81,74,79.0,121,3,493,0,1,0,0,0
389,06:28,"138,68",138,25,0,,0.0,0,0,0,0.0,0,0,0,54,84,81,74,80.0,121,3,494,0,10,0,0,0
390,06:29,"138,68",138,23,0,,0.0,0,0,0,0.0,0,0,0,54,84,81,74,80.0,121,3,494,0,10,0,0,0
391,06:30,"138,68",138,21,0,,0.0,0,0,0,0.0,0,0,0,54,84,81,74,80.0,121,3,494,0,10,0,0,0
392,06:31,"138,68",138,22,0,,0.0,0,0,0,0.0,0,0,0,54,84,81,74,80.0,121,3,494,0,10,0,0,0
393,06:32,"138,68",138,56,0,,0.0,0,"155,87",48,0.0,5,37,0,54,84,81,74,80.0,121,3,494,0,10,48,0,0
394,06:33,"138,68",138,60,0,,0.0,0,"441,99",662,0.0,41,105,0,54,84,81,73,77.0,121,3,490,64,10,137,0,0
395,06:34,"138,95",138,59,10,,0.0,"0,63","450,55",752,0.0,42,107,0,60,84,80,72,73.0,121,3,490,114,9,139,0,0
396,06:35,"139,09",139,60,12,,0.0,"0,95","450,55",737,0.0,42,107,0,66,84,79,70,69.0,121,3,489,105,9,139,0,0
397,06:36,"139,16",139,60,4,,0.0,"0,63","449,42",739,0.0,42,107,0,70,84,78,69,67.0,121,3,489,105,9,139,0,0
398,06:37,"139,19",139,60,6,,0.0,"0,95","449,42",727,0.0,42,107,0,73,85,78,68,65.0,121,3,490,97,9,139,0,0
399,06:38,"139,54",139,60,4,,0.0,"2,45","449,42",756,0.0,42,107,0,75,85,78,68,64.0,121,3,491,117,9,139,0,0
400,06:39,"140,44",140,57,7,,0.0,"5,46","451,68",848,0.0,42,108,0,77,85,77,67,63.0,121,3,490,181,8,140,0,0
401,06:40,"141,73",141,52,12,,0.0,"2,54","450,55",941,0.0,42,107,0,79,85,77,67,62.0,121,3,491,245,7,139,0,0
