,depth (m),bitdepth (m),hook_load (klb),wob (klb),rpm,torque,rop ,flowin (gal/stk),spp (psi),ChockePressure (psi),flowout (%),SPM1 (spm),SPM2 (spm),pitlevel1 (bbl),pitlevel2 (bbl),pitlevel3 (bbl),pitlevel4 (bbl),pitlevel5 (bbl),pitlevel6 (bbl),pitlevel7 (bbl),totalpitlevel (bbl),RPMAnalog,BlockPosition,RPMTotal,H2S (ppm),Kick,Well_Number
706,261.06,261.0,63.0,6.0,,2514.0,0.86,449.42,858.0,0.0,43.0,107.0,0.0,70.0,74.0,80.0,70.0,66.0,119.0,22.0,479.0,154.0,1.0,139.0,0.0,0.0,0
707,261.39,256.0,70.0,0.0,,513.0,0.2,451.68,741.0,0.0,42.0,108.0,0.0,69.0,73.0,79.0,69.0,66.0,119.0,24.0,475.0,66.0,2.0,140.0,0.0,0.0,0
708,261.39,244.0,72.0,0.0,,0.0,0,450.55,688.0,0.0,42.0,107.0,0.0,71.0,72.0,78.0,68.0,65.0,119.0,24.0,473.0,26.0,15.0,139.0,0.0,0.0,0
709,261.39,260.0,72.0,0.0,,0.0,0,449.42,698.0,0.0,45.0,107.0,0.0,73.0,72.0,78.0,68.0,64.0,119.0,24.0,474.0,32.0,3.0,139.0,0.0,0.0,0
710,261.39,261.0,58.0,0.0,,18.0,0,117.05,95.0,0.0,26.0,27.0,0.0,76.0,71.0,77.0,67.0,64.0,119.0,24.0,474.0,1.0,0.0,36.0,0.0,0.0,0
711,261.39,261.0,30.0,0.0,,1362.0,0,0,0.0,0.0,0.0,0.0,0.0,74.0,70.0,77.0,67.0,69.0,119.0,24.0,476.0,0.0,0.0,0.0,0.0,0.0,0
712,261.39,260.0,73.0,0.0,,0.0,0,58.7,21.0,0.0,4.0,14.0,0.0,68.0,70.0,78.0,69.0,73.0,119.0,24.0,477.0,0.0,1.0,18.0,0.0,0.0,0
713,261.39,260.0,73.0,0.0,,0.0,0,245.48,151.0,0.0,35.0,58.0,0.0,61.0,70.0,79.0,70.0,74.0,119.0,25.0,473.0,0.0,1.0,76.0,0.0,0.0,0
714,261.39,260.0,73.0,0.0,,0.0,0,264.59,263.0,0.0,37.0,63.0,0.0,59.0,70.0,80.0,71.0,74.0,119.0,25.0,473.0,0.0,1.0,82.0,0.0,0.0,0
715,261.39,260.0,48.0,0.0,,3.0,0,16.24,10.0,0.0,6.0,3.0,0.0,59.0,71.0,80.0,71.0,74.0,119.0,25.0,474.0,0.0,0.0,5.0,0.0,0.0,0
716,261.39,260.0,23.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,56.0,71.0,81.0,72.0,77.0,119.0,25.0,476.0,0.0,1.0,0.0,0.0,0.0,0
717,261.39,260.0,25.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,71.0,82.0,73.0,79.0,119.0,25.0,474.0,0.0,10.0,0.0,0.0,0.0,0
718,261.39,260.0,25.0,0.0,,213.0,0,0,0.0,0.0,0.0,0.0,0.0,46.0,71.0,83.0,74.0,80.0,119.0,25.0,473.0,0.0,12.0,0.0,0.0,0.0,0
719,261.39,260.0,25.0,0.0,,288.0,0,0,0.0,0.0,0.0,0.0,0.0,44.0,70.0,83.0,74.0,82.0,119.0,25.0,472.0,0.0,20.0,0.0,0.0,0.0,0
720,261.39,260.0,47.0,0.0,,2472.0,0,59.39,0.0,0.0,0.0,14.0,0.0,43.0,69.0,83.0,75.0,82.0,119.0,25.0,471.0,0.0,20.0,18.0,0.0,0.0,0
721,261.39,260.0,75.0,0.0,,0.0,0,266.53,189.0,0.0,28.0,63.0,0.0,42.0,69.0,83.0,75.0,82.0,119.0,25.0,470.0,0.0,20.0,82.0,0.0,0.0,0
722,261.39,260.0,75.0,0.0,,8.0,0,421.09,549.0,0.0,41.0,100.0,0.0,45.0,69.0,82.0,74.0,78.0,119.0,25.0,467.0,2.0,20.0,130.0,0.0,0.0,0
723,261.39,261.0,75.0,0.0,,37.0,0,453.95,678.0,0.0,42.0,108.0,0.0,51.0,69.0,81.0,72.0,74.0,119.0,25.0,466.0,3.0,19.0,140.0,0.0,0.0,0
724,262,262.0,72.0,3.0,,289.0,0.82,452.8,718.0,0.0,42.0,108.0,0.0,57.0,71.0,80.0,71.0,71.0,119.0,25.0,469.0,32.0,19.0,140.0,0.0,0.0,0
725,262.2,262.0,73.0,3.0,,84.0,0.93,456.23,695.0,0.0,42.0,109.0,0.0,61.0,72.0,79.0,69.0,68.0,119.0,25.0,468.0,14.0,18.0,141.0,0.0,0.0,0
726,263.34,263.0,70.0,2.0,,1111.0,1.65,453.95,763.0,0.0,43.0,108.0,0.0,65.0,72.0,79.0,69.0,66.0,119.0,25.0,470.0,65.0,17.0,140.0,0.0,0.0,0
727,264.87,264.0,62.0,5.0,,3434.0,1.17,452.8,906.0,0.0,43.0,108.0,0.0,67.0,73.0,78.0,68.0,65.0,119.0,25.0,470.0,177.0,16.0,140.0,0.0,0.0,0
728,265.55,265.0,62.0,4.0,,3128.0,0.53,452.8,905.0,0.0,42.0,108.0,0.0,69.0,73.0,78.0,67.0,64.0,119.0,25.0,470.0,172.0,15.0,140.0,0.0,0.0,0
729,266.24,266.0,62.0,12.0,,3841.0,1.41,452.8,938.0,0.0,42.0,108.0,0.0,71.0,73.0,78.0,67.0,63.0,119.0,24.0,471.0,202.0,14.0,140.0,0.0,0.0,0
730,266.96,266.0,62.0,6.0,,3496.0,1.43,452.8,921.0,0.0,43.0,108.0,0.0,73.0,73.0,78.0,66.0,62.0,119.0,24.0,471.0,192.0,14.0,140.0,0.0,0.0,0
731,268.46,268.0,63.0,1.0,,2514.0,1.48,452.8,869.0,0.0,43.0,108.0,0.0,75.0,72.0,77.0,66.0,62.0,119.0,24.0,471.0,148.0,13.0,140.0,0.0,0.0,0
732,272.04,272.0,68.0,4.0,,1632.0,0.57,452.8,829.0,0.0,42.0,108.0,0.0,76.0,72.0,77.0,66.0,61.0,119.0,24.0,471.0,115.0,10.0,140.0,0.0,0.0,0
733,273.58,273.0,66.0,4.0,,2661.0,0.38,450.55,857.0,0.0,42.0,107.0,0.0,78.0,71.0,76.0,65.0,61.0,119.0,24.0,470.0,140.0,7.0,139.0,0.0,0.0,0
734,276.07,276.0,67.0,0.0,,3288.0,0.61,453.95,890.0,0.0,43.0,108.0,0.0,80.0,71.0,76.0,65.0,60.0,119.0,24.0,471.0,166.0,5.0,140.0,0.0,0.0,0
735,278.54,278.0,69.0,2.0,,990.0,0.37,452.8,812.0,0.0,43.0,108.0,0.0,82.0,71.0,75.0,65.0,60.0,119.0,24.0,472.0,104.0,2.0,140.0,0.0,0.0,0
736,280.22,280.0,69.0,3.0,,1234.0,0.78,452.8,803.0,0.0,43.0,108.0,0.0,83.0,70.0,75.0,65.0,59.0,119.0,25.0,471.0,96.0,1.0,140.0,0.0,0.0,0
737,280.22,267.0,72.0,0.0,,138.0,0.12,453.95,728.0,0.0,41.0,108.0,0.0,83.0,70.0,74.0,65.0,59.0,119.0,26.0,470.0,39.0,8.0,140.0,0.0,0.0,0
738,280.22,275.0,73.0,0.0,,9.0,0,452.8,717.0,0.0,43.0,108.0,0.0,84.0,70.0,74.0,65.0,59.0,119.0,24.0,471.0,30.0,12.0,140.0,0.0,0.0,0
739,280.22,279.0,74.0,0.0,,0.0,0,235.26,462.0,0.0,37.0,56.0,0.0,85.0,70.0,74.0,65.0,59.0,119.0,24.0,472.0,15.0,0.0,72.0,0.0,0.0,0
740,280.22,280.0,30.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,84.0,70.0,74.0,65.0,62.0,119.0,24.0,474.0,0.0,0.0,0.0,0.0,0.0,0
741,280.22,280.0,25.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,77.0,69.0,75.0,66.0,68.0,119.0,24.0,474.0,0.0,5.0,0.0,0.0,0.0,0
742,280.22,280.0,24.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,69.0,68.0,77.0,68.0,72.0,119.0,24.0,473.0,0.0,10.0,0.0,0.0,0.0,0
743,280.22,280.0,25.0,0.0,,268.0,0,0,0.0,0.0,0.0,0.0,0.0,62.0,68.0,78.0,70.0,74.0,119.0,24.0,471.0,0.0,17.0,0.0,0.0,0.0,0
744,280.22,280.0,23.0,0.0,,3540.0,0,0,0.0,0.0,0.0,0.0,0.0,55.0,69.0,80.0,71.0,76.0,119.0,24.0,470.0,0.0,19.0,0.0,0.0,0.0,0
745,280.22,279.0,74.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,49.0,69.0,81.0,72.0,78.0,119.0,24.0,468.0,0.0,20.0,0.0,0.0,0.0,0
746,280.22,279.0,77.0,0.0,,148.0,0,380.9,403.0,0.0,28.0,91.0,0.0,45.0,69.0,82.0,73.0,79.0,119.0,24.0,467.0,0.0,20.0,118.0,0.0,0.0,0
747,280.22,279.0,77.0,0.0,,588.0,0,448.31,678.0,0.0,42.0,107.0,0.0,47.0,69.0,80.0,72.0,75.0,119.0,24.0,462.0,1.0,20.0,138.0,0.0,0.0,0
748,280.22,279.0,75.0,0.0,,1673.0,0,450.55,683.0,0.0,43.0,107.0,0.0,53.0,69.0,79.0,71.0,72.0,119.0,25.0,463.0,2.0,20.0,139.0,0.0,0.0,0
749,280.96,280.0,69.0,1.0,,3748.0,0.42,449.42,705.0,0.0,43.0,107.0,0.0,58.0,70.0,78.0,70.0,69.0,119.0,26.0,464.0,19.0,19.0,139.0,0.0,0.0,0
750,283.16,283.0,67.0,2.0,,4367.0,0.87,449.42,731.0,0.0,43.0,107.0,0.0,62.0,70.0,78.0,69.0,67.0,119.0,26.0,465.0,39.0,17.0,139.0,0.0,0.0,0
751,284.92,284.0,67.0,0.0,,5446.0,0.52,449.42,792.0,0.0,43.0,107.0,0.0,64.0,71.0,77.0,68.0,66.0,119.0,26.0,465.0,86.0,15.0,139.0,0.0,0.0,0
752,285.63,285.0,71.0,1.0,,4608.0,0.55,449.42,743.0,0.0,42.0,107.0,0.0,66.0,71.0,77.0,68.0,65.0,119.0,26.0,466.0,46.0,14.0,139.0,0.0,0.0,0
753,287.04,287.0,64.0,4.0,,5381.0,1.19,450.55,772.0,0.0,42.0,107.0,0.0,68.0,72.0,77.0,67.0,64.0,119.0,26.0,467.0,71.0,13.0,139.0,0.0,0.0,0
754,287.79,287.0,65.0,3.0,,5131.0,0.83,450.55,778.0,0.0,43.0,107.0,0.0,70.0,71.0,76.0,67.0,63.0,119.0,26.0,466.0,75.0,12.0,139.0,0.0,0.0,0
755,288.77,288.0,63.0,1.0,,4894.0,1.23,449.42,777.0,0.0,43.0,107.0,0.0,71.0,71.0,76.0,67.0,62.0,119.0,26.0,466.0,73.0,11.0,139.0,0.0,0.0,0
756,289.75,289.0,64.0,7.0,,4889.0,0.96,448.31,773.0,0.0,43.0,107.0,0.0,72.0,71.0,76.0,66.0,62.0,119.0,26.0,466.0,71.0,10.0,138.0,0.0,0.0,0
757,290.88,290.0,63.0,4.0,,5031.0,1.07,449.42,783.0,0.0,43.0,107.0,0.0,74.0,70.0,75.0,66.0,61.0,119.0,26.0,465.0,79.0,9.0,139.0,0.0,0.0,0
758,292.47,292.0,64.0,2.0,,4596.0,0.89,449.42,757.0,0.0,43.0,107.0,0.0,75.0,70.0,75.0,66.0,61.0,119.0,25.0,466.0,58.0,8.0,139.0,0.0,0.0,0
759,293.85,293.0,65.0,1.0,,4485.0,0.62,449.42,754.0,0.0,43.0,107.0,0.0,77.0,70.0,75.0,65.0,60.0,119.0,24.0,466.0,56.0,6.0,139.0,0.0,0.0,0
760,295.2,295.0,64.0,2.0,,4864.0,0.71,449.42,763.0,0.0,43.0,107.0,0.0,78.0,70.0,74.0,65.0,60.0,119.0,25.0,466.0,62.0,5.0,139.0,0.0,0.0,0
761,296.36,296.0,65.0,6.0,,4467.0,0.92,449.42,736.0,0.0,43.0,107.0,0.0,79.0,69.0,74.0,65.0,59.0,119.0,24.0,465.0,42.0,4.0,139.0,0.0,0.0,0
762,297.44,297.0,65.0,7.0,,3882.0,0.97,450.55,726.0,0.0,43.0,107.0,0.0,80.0,69.0,74.0,64.0,59.0,119.0,24.0,465.0,36.0,2.0,139.0,0.0,0.0,0
763,297.97,297.0,69.0,3.0,,3573.0,1.03,449.42,714.0,0.0,43.0,107.0,0.0,81.0,69.0,74.0,64.0,58.0,119.0,24.0,465.0,26.0,2.0,139.0,0.0,0.0,0
764,299.25,299.0,67.0,6.0,,3514.0,1.14,449.42,716.0,0.0,43.0,107.0,0.0,82.0,69.0,73.0,64.0,58.0,119.0,24.0,465.0,27.0,1.0,139.0,0.0,0.0,0
765,299.6,293.0,73.0,1.0,,1856.0,0.54,449.42,710.0,0.0,42.0,107.0,0.0,83.0,69.0,73.0,64.0,58.0,119.0,24.0,466.0,22.0,3.0,139.0,0.0,0.0,0
766,299.6,282.0,74.0,0.0,,0.0,0,452.8,696.0,0.0,41.0,108.0,0.0,83.0,69.0,73.0,63.0,57.0,119.0,24.0,464.0,12.0,15.0,140.0,0.0,0.0,0
767,299.6,298.0,76.0,0.0,,0.0,0,449.42,704.0,0.0,44.0,107.0,0.0,83.0,69.0,73.0,63.0,57.0,119.0,24.0,464.0,18.0,5.0,139.0,0.0,0.0,0
768,299.6,298.0,75.0,0.0,,0.0,0,450.55,693.0,0.0,42.0,107.0,0.0,84.0,69.0,73.0,63.0,57.0,119.0,24.0,465.0,10.0,0.0,139.0,0.0,0.0,0
769,299.6,299.0,76.0,0.0,,0.0,0,59.22,119.0,0.0,17.0,14.0,0.0,84.0,69.0,73.0,63.0,58.0,119.0,24.0,466.0,0.0,0.0,18.0,0.0,0.0,0
770,299.6,299.0,77.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,79.0,69.0,74.0,64.0,64.0,119.0,25.0,469.0,0.0,0.0,0.0,0.0,0.0,0
771,299.6,299.0,47.0,0.0,,24.0,0,0,0.0,0.0,0.0,0.0,0.0,71.0,68.0,75.0,66.0,69.0,119.0,24.0,468.0,0.0,1.0,0.0,0.0,0.0,0
772,299.6,299.0,25.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,63.0,67.0,77.0,68.0,72.0,119.0,24.0,466.0,0.0,1.0,0.0,0.0,0.0,0
773,299.6,299.0,24.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,55.0,68.0,78.0,70.0,74.0,119.0,24.0,464.0,0.0,8.0,0.0,0.0,0.0,0
774,299.6,299.0,24.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,48.0,68.0,80.0,71.0,76.0,119.0,25.0,462.0,0.0,11.0,0.0,0.0,0.0,0
775,299.6,299.0,24.0,0.0,,454.0,0,0,0.0,0.0,0.0,0.0,0.0,43.0,68.0,81.0,72.0,78.0,119.0,25.0,461.0,0.0,10.0,0.0,0.0,0.0,0
776,299.6,299.0,25.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,41.0,67.0,81.0,73.0,79.0,119.0,24.0,460.0,0.0,19.0,0.0,0.0,0.0,0
777,299.6,299.0,21.0,0.0,,3920.0,0,0,0.0,0.0,0.0,0.0,0.0,40.0,67.0,81.0,73.0,80.0,119.0,25.0,460.0,0.0,20.0,0.0,0.0,0.0,0
778,299.6,298.0,71.0,0.0,,0.0,0,117.39,23.0,0.0,1.0,28.0,0.0,39.0,66.0,81.0,73.0,80.0,119.0,24.0,458.0,0.0,20.0,36.0,0.0,0.0,0
779,299.6,298.0,77.0,0.0,,16.0,0,404.37,471.0,0.0,39.0,96.0,0.0,39.0,66.0,81.0,73.0,78.0,119.0,25.0,456.0,0.0,20.0,125.0,0.0,0.0,0
780,299.6,299.0,78.0,0.0,,1.0,0,449.42,680.0,0.0,42.0,107.0,0.0,45.0,66.0,79.0,71.0,73.0,119.0,25.0,453.0,1.0,20.0,139.0,0.0,0.0,0
781,300.31,300.0,77.0,3.0,,88.0,1.09,446.09,690.0,0.0,42.0,106.0,0.0,51.0,67.0,78.0,69.0,70.0,119.0,25.0,454.0,8.0,19.0,138.0,0.0,0.0,0
782,300.46,300.0,77.0,10.0,,153.0,1.09,448.31,693.0,0.0,41.0,107.0,0.0,55.0,69.0,77.0,68.0,68.0,119.0,25.0,456.0,8.0,18.0,138.0,0.0,0.0,0
783,301.03,301.0,73.0,7.0,,963.0,1.98,447.2,748.0,0.0,42.0,106.0,0.0,58.0,70.0,77.0,68.0,66.0,119.0,25.0,458.0,51.0,18.0,138.0,0.0,0.0,0
784,301.6,301.0,76.0,4.0,,326.0,2.42,448.31,707.0,0.0,42.0,107.0,0.0,61.0,70.0,76.0,67.0,64.0,119.0,25.0,457.0,20.0,17.0,138.0,0.0,0.0,0
785,302.52,302.0,77.0,1.0,,216.0,1.8,448.31,714.0,0.0,42.0,107.0,0.0,63.0,70.0,76.0,67.0,63.0,119.0,25.0,458.0,25.0,16.0,138.0,0.0,0.0,0
786,303.91,303.0,72.0,9.0,,2103.0,1.19,447.2,822.0,0.0,42.0,106.0,0.0,64.0,70.0,76.0,66.0,62.0,119.0,25.0,457.0,110.0,15.0,138.0,0.0,0.0,0
787,306.02,306.0,74.0,3.0,,1155.0,0.69,446.09,793.0,0.0,42.0,106.0,0.0,66.0,70.0,76.0,66.0,61.0,119.0,25.0,458.0,86.0,13.0,138.0,0.0,0.0,0
788,307.99,307.0,71.0,5.0,,1751.0,0.52,449.42,825.0,0.0,42.0,107.0,0.0,68.0,70.0,75.0,66.0,61.0,119.0,25.0,459.0,111.0,11.0,139.0,0.0,0.0,0
789,309.55,309.0,75.0,4.0,,365.0,0.57,446.09,761.0,0.0,42.0,106.0,0.0,69.0,70.0,75.0,65.0,60.0,119.0,25.0,458.0,59.0,10.0,138.0,0.0,0.0,0
790,310.48,310.0,66.0,11.0,,1843.0,0.61,448.31,834.0,0.0,42.0,107.0,0.0,70.0,70.0,75.0,65.0,59.0,119.0,25.0,458.0,118.0,8.0,138.0,0.0,0.0,0
791,310.67,310.0,63.0,15.0,,1331.0,0.61,446.09,807.0,0.0,42.0,106.0,0.0,72.0,70.0,74.0,65.0,59.0,119.0,25.0,459.0,97.0,8.0,138.0,0.0,0.0,0
792,311.14,311.0,63.0,14.0,,2768.0,2.12,446.09,874.0,0.0,42.0,106.0,0.0,73.0,69.0,74.0,64.0,58.0,119.0,24.0,457.0,151.0,8.0,138.0,0.0,0.0,0
793,311.6,311.0,62.0,17.0,,2856.0,2.12,446.09,888.0,0.0,43.0,106.0,0.0,74.0,69.0,75.0,65.0,58.0,119.0,24.0,460.0,153.0,7.0,138.0,0.0,0.0,0
794,311.77,311.0,59.0,16.0,,1635.0,2.28,447.2,817.0,0.0,42.0,106.0,0.0,75.0,68.0,74.0,65.0,58.0,119.0,25.0,459.0,105.0,7.0,138.0,0.0,0.0,0
795,311.95,311.0,60.0,18.0,,1310.0,2.36,447.2,799.0,0.0,42.0,106.0,0.0,76.0,67.0,74.0,64.0,58.0,119.0,25.0,458.0,91.0,7.0,138.0,0.0,0.0,0
796,312.11,312.0,59.0,20.0,,1562.0,2.36,447.2,809.0,0.0,42.0,106.0,0.0,77.0,67.0,73.0,64.0,58.0,119.0,25.0,458.0,98.0,7.0,138.0,0.0,0.0,0
797,312.37,312.0,58.0,18.0,,2263.0,2.36,449.42,842.0,0.0,42.0,107.0,0.0,78.0,67.0,73.0,64.0,57.0,119.0,25.0,458.0,124.0,6.0,139.0,0.0,0.0,0
798,312.87,312.0,63.0,15.0,,3223.0,2.95,447.2,886.0,0.0,42.0,106.0,0.0,78.0,67.0,73.0,63.0,57.0,119.0,24.0,457.0,161.0,6.0,138.0,0.0,0.0,0
799,313.61,313.0,68.0,8.0,,3350.0,4.12,448.31,907.0,0.0,42.0,107.0,0.0,79.0,67.0,73.0,63.0,57.0,119.0,24.0,458.0,167.0,5.0,138.0,0.0,0.0,0
800,314.71,314.0,68.0,14.0,,4592.0,2.31,446.09,948.0,0.0,42.0,106.0,0.0,79.0,67.0,73.0,63.0,57.0,119.0,24.0,458.0,200.0,4.0,138.0,0.0,0.0,0
801,315.26,315.0,61.0,20.0,,4674.0,1.08,449.42,958.0,0.0,42.0,107.0,0.0,79.0,67.0,73.0,63.0,56.0,119.0,24.0,457.0,214.0,4.0,139.0,0.0,0.0,0
802,316.18,316.0,63.0,18.0,,4275.0,1.38,446.09,955.0,0.0,42.0,106.0,0.0,80.0,67.0,73.0,63.0,56.0,118.0,25.0,457.0,212.0,3.0,138.0,0.0,0.0,0
803,316.94,316.0,68.0,8.0,,2462.0,1.6,448.31,863.0,0.0,42.0,107.0,0.0,80.0,67.0,73.0,63.0,56.0,119.0,25.0,458.0,138.0,2.0,138.0,0.0,0.0,0
804,317.59,317.0,66.0,11.0,,3527.0,1.11,447.2,929.0,0.0,42.0,106.0,0.0,79.0,67.0,73.0,63.0,56.0,119.0,26.0,457.0,203.0,1.0,138.0,0.0,0.0,0
805,318.05,318.0,64.0,13.0,,2848.0,1.56,446.09,889.0,0.0,42.0,106.0,0.0,79.0,67.0,73.0,63.0,56.0,118.0,26.0,456.0,158.0,1.0,138.0,0.0,0.0,0
806,318.33,318.0,60.0,16.0,,2659.0,1.56,448.31,875.0,0.0,42.0,107.0,0.0,79.0,67.0,73.0,63.0,56.0,115.0,26.0,453.0,147.0,0.0,138.0,0.0,0.0,0
807,318.75,318.0,62.0,17.0,,3179.0,1.91,448.31,902.0,0.0,42.0,107.0,0.0,79.0,67.0,73.0,63.0,56.0,101.0,26.0,439.0,169.0,0.0,138.0,0.0,0.0,0
808,318.75,309.0,73.0,0.0,,243.0,0.88,447.2,727.0,0.0,41.0,106.0,0.0,79.0,67.0,73.0,62.0,56.0,94.0,25.0,431.0,36.0,5.0,138.0,0.0,0.0,0
809,318.75,306.0,77.0,0.0,,2.0,0,448.31,703.0,0.0,41.0,107.0,0.0,79.0,66.0,73.0,62.0,55.0,94.0,24.0,429.0,17.0,15.0,138.0,0.0,0.0,0
810,318.75,317.0,77.0,0.0,,11.0,0,447.2,714.0,0.0,43.0,106.0,0.0,79.0,66.0,73.0,62.0,55.0,94.0,24.0,429.0,25.0,2.0,138.0,0.0,0.0,0
811,318.75,317.0,77.0,0.0,,0.0,0,164.13,155.0,0.0,34.0,39.0,0.0,79.0,66.0,72.0,62.0,56.0,94.0,24.0,429.0,1.0,1.0,50.0,0.0,0.0,0
812,318.75,318.0,78.0,0.0,,0.0,0,0,0.0,0.0,2.0,0.0,0.0,76.0,66.0,73.0,63.0,61.0,94.0,24.0,433.0,0.0,0.0,0.0,0.0,0.0,0
813,318.75,318.0,24.0,0.0,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,68.0,65.0,74.0,65.0,66.0,94.0,24.0,432.0,0.0,1.0,0.0,0.0,0.0,0
814,318.75,318.0,25.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,61.0,64.0,75.0,66.0,70.0,94.0,24.0,430.0,0.0,4.0,0.0,0.0,0.0,0
815,318.75,318.0,26.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,53.0,65.0,77.0,68.0,72.0,94.0,24.0,429.0,0.0,11.0,0.0,0.0,0.0,0
816,318.75,318.0,24.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,46.0,66.0,79.0,70.0,74.0,94.0,24.0,429.0,0.0,10.0,0.0,0.0,0.0,0
817,318.75,318.0,26.0,0.0,,298.0,0,0,0.0,0.0,0.0,0.0,0.0,41.0,65.0,80.0,71.0,76.0,94.0,24.0,427.0,0.0,16.0,0.0,0.0,0.0,0
818,318.75,318.0,32.0,0.0,,174.0,0,0,0.0,0.0,0.0,0.0,0.0,39.0,64.0,79.0,71.0,77.0,94.0,24.0,424.0,0.0,20.0,0.0,0.0,0.0,0
819,318.75,318.0,63.0,0.0,,773.0,0,0,0.0,0.0,0.0,0.0,0.0,38.0,64.0,79.0,71.0,78.0,94.0,24.0,424.0,0.0,19.0,0.0,0.0,0.0,0
820,318.75,317.0,80.0,0.0,,0.0,0,58.7,8.0,0.0,0.0,14.0,0.0,38.0,64.0,80.0,71.0,78.0,94.0,24.0,425.0,0.0,20.0,18.0,0.0,0.0,0
821,318.75,318.0,80.0,0.0,,0.0,0,176.44,91.0,0.0,29.0,42.0,0.0,38.0,64.0,79.0,71.0,77.0,94.0,24.0,423.0,0.0,20.0,54.0,0.0,0.0,0
822,318.75,318.0,81.0,0.0,,0.0,0,176.61,86.0,0.0,33.0,42.0,0.0,40.0,64.0,78.0,70.0,75.0,94.0,24.0,421.0,0.0,19.0,54.0,0.0,0.0,0
823,318.76,317.0,79.0,0.0,,30.0,1.75,211.71,121.0,0.0,34.0,50.0,0.0,42.0,65.0,79.0,70.0,74.0,94.0,25.0,424.0,0.0,19.0,65.0,0.0,0.0,0
824,318.76,317.0,79.0,0.0,,238.0,0,412.75,526.0,0.0,39.0,98.0,0.0,43.0,67.0,83.0,71.0,73.0,94.0,24.0,431.0,1.0,20.0,127.0,0.0,0.0,0
825,318.76,318.0,80.0,0.0,,169.0,0,181.27,269.0,0.0,30.0,43.0,0.0,49.0,69.0,85.0,72.0,73.0,94.0,23.0,442.0,3.0,19.0,56.0,0.0,0.0,0
826,318.76,318.0,81.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,51.0,71.0,83.0,73.0,76.0,94.0,26.0,448.0,0.0,19.0,0.0,0.0,0.0,0
827,318.76,317.0,79.0,0.0,,66.0,0,147.92,62.0,0.0,12.0,35.0,0.0,48.0,71.0,83.0,73.0,80.0,94.0,26.0,449.0,0.0,20.0,45.0,0.0,0.0,0
828,318.76,317.0,79.0,0.0,,125.0,0,415.98,548.0,0.0,40.0,99.0,0.0,47.0,70.0,83.0,74.0,79.0,94.0,26.0,447.0,5.0,20.0,128.0,0.0,0.0,0
829,318.76,318.0,79.0,0.0,,500.0,0,452.8,702.0,0.0,42.0,108.0,0.0,51.0,71.0,82.0,73.0,75.0,94.0,26.0,446.0,10.0,20.0,140.0,0.0,0.0,0
830,318.76,318.0,79.0,0.0,,752.0,0,450.55,696.0,0.0,42.0,107.0,0.0,56.0,71.0,82.0,72.0,73.0,94.0,26.0,448.0,0.0,19.0,139.0,0.0,0.0,0
831,318.97,318.0,78.0,0.0,,1068.0,2.62,452.8,708.0,0.0,42.0,108.0,0.0,59.0,72.0,81.0,71.0,71.0,94.0,26.0,448.0,12.0,19.0,140.0,0.0,0.0,0
832,319.43,319.0,67.0,13.0,,3645.0,2.62,451.68,862.0,0.0,42.0,108.0,0.0,62.0,73.0,80.0,70.0,69.0,94.0,26.0,448.0,150.0,18.0,140.0,0.0,0.0,0
833,319.61,319.0,67.0,8.0,,2245.0,2.62,450.55,795.0,0.0,42.0,107.0,0.0,64.0,74.0,80.0,70.0,67.0,94.0,26.0,449.0,87.0,18.0,139.0,0.0,0.0,0
834,320.06,320.0,64.0,13.0,,4207.0,3.63,450.55,898.0,0.0,42.0,107.0,0.0,66.0,74.0,80.0,69.0,66.0,94.0,26.0,449.0,189.0,18.0,139.0,0.0,0.0,0
835,320.46,320.0,67.0,11.0,,3138.0,3.63,452.8,836.0,0.0,41.0,108.0,0.0,67.0,74.0,80.0,69.0,65.0,94.0,26.0,449.0,128.0,17.0,140.0,0.0,0.0,0
836,320.88,320.0,63.0,15.0,,3302.0,3.63,450.55,866.0,0.0,42.0,107.0,0.0,69.0,74.0,79.0,69.0,65.0,94.0,26.0,450.0,155.0,17.0,139.0,0.0,0.0,0
837,321.21,321.0,63.0,15.0,,2511.0,2.58,450.55,833.0,0.0,42.0,107.0,0.0,70.0,74.0,79.0,68.0,64.0,94.0,26.0,449.0,124.0,17.0,139.0,0.0,0.0,0
