Km Atual,Km Troca,Fe,Cr,Pb,Cu,Sn,Al,Ni,Ag,Si,B,Na,Mg,Ca,Ba,P,Zn,Mo,Ti,V,K,Oxi,Nit,Sul,Ful,Agu,Gli,Dil,DiagComb,DiagCont,DiagCorr
861649.4921336669,13935.153157834753,81.78492536304614,2.215074636953854,11.0,3.0,3.215074636953854,6.2150746369538545,0.0,0.0,8.784925363046145,0.0,24.226119554307814,73.90447821723126,2600.2956690289516,0.0,627.1838811216004,760.3034339757855,6.0,0.0,0.0,0.0,0.03,0.06784925363046146,0.07430149273907709,0.22645223910861562,0.1,0.08,2.0,0,0,0
398110.01656982116,16735.076492370586,111.5796430708621,4.612862044008032,31.386712410741627,7.354770073346719,5.612862044008032,12.96763211735475,0.0,0.0,11.35477007334672,0.0,157.09455037643372,497.67036354004273,1724.6575707389131,0.0,862.8986408995609,1061.6073299557536,9.483816058677375,0.0,0.0,5.612862044008032,0.05,0.07258091970661312,0.13225724088016064,0.6019293066012048,0.1,0.08,2.0,0,0,0
210462.63880720543,10430.743789895098,83.834408468816,2.41418504799025,9.387022626576847,5.2970575752859865,3.531312520694513,6.918157558782928,1.3242199966993884,0.0,11.062625041389026,0.0,243.3704222294524,724.8100402743659,1145.4011464948662,0.0,1055.017796327692,1344.1786498685428,10.152590092679889,0.0,0.0,4.441347469403652,0.06621277571985375,0.07062625041389027,0.1633252019526161,0.6158888114516478,0.1,0.08,2.0,0,0,0
435929.8387461181,31500.47055418079,74.68744921109402,1.1041835963019957,11.590373712377975,5.736393271699924,2.24309505803799,7.034727865433998,0.0,0.0,10.069455730867997,0.0,216.722177076528,534.8129571001539,1179.5564584694398,0.0,912.2367995829478,1179.3543867519259,6.895816403698005,0.0,0.0,0.1389114617359941,0.05895816403698004,0.05861088538264006,0.09895816403698005,0.29861088538264,0.1,0.08,2.0,0,0,0
268386.6083697625,9129.264088495194,76.86523484339952,2.7088356155410374,5.860457785799293,3.7088356155410374,3.0,5.708835615541037,0.7218709831186314,0.0,7.0,0.0,25.110970821261063,77.6834960339372,2463.804237838424,0.0,594.2980187669789,763.3635863647152,4.748897129793864,0.0,0.0,3.1525775817783006,0.07025115323635144,0.10595364136495519,0.12026070735155188,0.4170979102706108,0.1,0.08,2.0,0,0,0
391498.68641514174,14238.76714459029,71.74804905992372,1.2320592454253023,8.767940754574697,4.0,2.4106864151417673,5.232059245425303,0.0,0.0,7.642745660567069,0.0,145.8611562195855,406.08268828272594,1812.64155141414,0.0,874.7893932012867,1125.6290969741601,2.4106864151417673,0.0,0.0,1.5893135848582327,0.03232059245425302,0.04696177736275907,0.06696177736275907,0.4858775283279721,0.1,0.08,2.0,0,0,0
357718.554373596,10708.492115581274,129.8720665821131,5.1437616110371565,23.993668722739905,7.284357583444264,5.0,9.42811919448142,0.4281191944814216,0.0,11.0,0.0,130.32681875831986,400.24582002662356,1844.8396522163878,0.0,875.8873448820032,1120.8525228570727,14.42811919448142,0.0,0.0,2.140595972407108,0.08428119194481422,0.1699683436136995,0.19575046444148628,2.0710893958610663,0.1,0.08,2.0,2,0,0
499921.2236411614,33515.93617227458,95.03229756834571,2.6780649450040355,9.094190191061683,3.7417200135116255,3.0,8.225160040534877,0.0,0.0,8.678064945004035,0.0,86.40124220276972,231.22387472430907,2274.3598182136375,0.0,737.4647230554409,927.4055977899557,6.956975805731069,0.0,0.0,2.0331199459534974,0.04909469521396331,0.08718504315873561,0.09593779002257785,0.5977237282664174,0.1,0.08,2.0,0,0,0
309668.43825639633,14949.433555055824,148.8134065223479,5.3989687290501625,33.00343756983279,10.402406298882957,7.599312486033441,17.797937458100325,0.7996562430167208,0.0,24.803093812849514,3.003437569832793,43.22440674581283,87.0550011173247,2808.1403969133553,0.0,980.1419050698258,1255.9278110335113,17.003437569832794,0.0,0.0,12.998281215083603,0.23395531159217373,0.2739553115921737,0.3259931248603344,1.831969061871505,0.1,0.08,2.0,1,0,0
305372.8670696987,14379.471035138013,169.6656938364142,3.79494662796814,38.35017790677286,14.145124534741006,6.529964418645426,14.58989325593628,0.26498220932271327,0.0,29.61516011609558,8.350177906772867,81.18626313808737,172.60284650836587,2093.2812138644676,0.0,889.7819933755386,1143.6462639577699,22.350177906772867,0.0,0.0,10.324911046613567,0.16444768721195271,0.20444768721195272,0.3152996441864543,1.7838483988390443,0.1,0.08,2.0,1,1,0
231303.1255022037,10986.843465694481,138.03558252557917,4.751270804484971,13.585451340808284,6.834180536323314,5.082909731838344,12.751270804484971,2.0,0.0,12.585451340808284,0.0,288.7665204583046,786.5381241345491,1155.0085881910795,0.0,1015.9069238322819,1342.3621382349927,11.751270804484971,0.0,0.0,1.9120070502217748,0.07,0.08,0.224196318771316,1.208646798439626,0.1,0.08,2.0,0,0,0
460038.50172542915,9502.690087382844,148.82278426674068,14.396745381000663,16.360950966411483,9.724246347105023,8.22394261612586,8.616851209088667,0.0,0.0,11.5144911880227,0.0,241.80061496797086,730.2186222271883,1145.7189645998737,0.0,1045.6219764924506,1356.0867641457894,3.0867915691170857,0.0,0.0,5.811141989076035,0.08747277634115957,0.08320147318883618,0.169113184050141,0.9596190847037769,0.1,0.08,2.0,0,0,0
148871.77021101562,14963.912990056648,112.9209492637225,17.144967896199923,11.927516051900039,8.0,8.929157748944421,4.998358302955618,0.21416845021111558,0.0,9.141684502111158,0.0,216.98686642364493,613.6837970548901,1302.2043182679447,0.0,988.1928263886341,1233.5404708557344,3.2125267531667334,0.0,0.0,5.0,0.06499179151477809,0.10499179151477808,0.25214168450211116,1.5064250535063335,0.1,0.08,2.0,1,0,0
414446.03513277305,9764.585071588144,196.38231227223943,9.939472610790709,19.05638944398673,6.411277888797346,6.411277888797346,13.528194721993366,1.0,0.0,13.233833666392037,0.0,109.37817432701686,298.78791042668513,2267.1908329024027,0.0,824.0315617726513,1037.413874044891,3.3548884448106167,0.0,0.0,3.1774442224053083,0.14116916833196017,0.16588722111202653,0.20116916833196016,0.8011277888797346,0.1,0.08,2.0,0,0,0
319062.4928804101,11035.966734756139,102.47319265302578,4.050988486263108,9.770913397697887,4.365742231895202,4.673686702012282,9.39361161344706,0.6458173204604225,0.0,10.365742231895203,0.0,215.32990953246156,651.1798822068631,1402.121071203195,0.0,1006.4081289233386,1309.8072790558708,2.6063883865529385,0.0,0.0,3.571709729486066,0.16789236779432554,0.14851784818051286,0.21930642685866256,0.8225283798650517,0.1,0.08,2.0,0,0,0
299241.0,8988.508654834355,91.88929316740696,2.794464658370348,7.2332120497779115,7.383393975111044,4.616606024888956,9.0,1.0,0.0,9.411070683259304,0.0,59.38383540741299,163.08799292801325,2426.6216758767046,0.0,687.5621354731963,836.7794691994178,6.0,0.0,0.0,7.466424099555823,0.07411070683259305,0.10794464658370348,0.1423321204977791,0.5672731285748199,0.1,0.08,2.0,0,0,0
521841.84784741804,16837.800425812206,154.57674947169932,4.838014412917294,20.514043238751885,11.183538786646576,4.161985587082706,11.485956761248117,0.8380144129172945,0.0,11.647942348330822,0.0,72.89809409941319,176.6276693338038,2067.1248054615653,0.0,674.845827875894,907.4761237561494,14.485956761248117,0.0,0.0,2.1338991095789384,0.0935205765166918,0.11352057651669178,0.1332397117416541,0.4651404323875188,0.1,0.08,2.0,0,0,0
61147.07123820883,13299.55008424207,59.15896221331001,4.719654071103337,7.560691857793327,5.560691857793327,3.2803459288966637,3.2803459288966637,0.0,0.0,5.0,0.0,4.121383715586655,19.84103778668999,2761.22547098634,0.0,588.0751569954467,754.7861628441335,0.0,0.0,0.0,2.5231133600699733,0.07121383715586654,0.09560691857793327,0.10280345928896664,0.12719654071103337,0.1,0.08,2.0,0,0,0
237655.64744521526,14149.26168388615,149.1719689495425,8.381121251382691,29.300150947344378,12.848277288362247,7.04378206921373,9.483503033070278,0.22803397997363406,0.0,22.929982624375267,6.875412419807253,139.5082041041238,357.4462014522894,1569.760263062778,0.0,889.2408822975796,1134.5976339873032,16.53807323763829,0.0,0.0,7.5761612974968795,0.10684401881598904,0.14380356574967393,0.2844617964962699,1.607021479644284,0.1,0.08,2.0,1,1,0
304889.1441269393,10234.511864719665,82.07440676401674,2.4814959462615978,6.9629918925231955,5.2962601343460065,3.740747973130799,6.7037398656539935,1.4814959462615975,0.0,8.740747973130798,0.0,197.92696015770423,565.9287176284884,1528.622693767564,0.0,967.2982128796616,1222.0397419509186,6.481495946261598,0.0,0.0,3.703739865653994,0.057407479731307984,0.06518504053738403,0.14,0.5640728445677642,0.1,0.08,2.0,0,0,0
372511.2909953485,8339.544832989708,168.2518125437731,5.578606835562334,35.02489263700351,20.201832699912224,6.902209030895726,15.686778937569002,0.8282748247742173,0.0,16.918048578149303,0.0,237.13914300920402,719.908993717038,1598.2081377325144,5.151755256773483,1198.624638067545,1497.1380205750775,23.17003184207094,0.0,0.0,4.332947454215042,0.1109378236123968,0.21171725175225783,0.19914161733618838,2.410300102397595,0.1,0.08,2.0,2,0,0
278957.5414399662,10066.949279073351,65.03314824425254,2.061275722106112,9.061275722106112,4.091913583159168,5.969362138946944,11.0,1.969362138946944,0.0,9.183827166318336,0.0,224.1948765810692,601.6875927411176,951.8935187369376,0.0,961.7292800169215,1173.6398768169618,5.938724277893888,0.0,0.0,14.724259250522497,0.06030637861053056,0.06091913583159168,0.16091913583159168,0.5761275722106112,0.1,0.08,2.0,0,0,0
264366.8116952275,11563.52377339076,109.25838671545628,3.0,12.913871094847906,7.0,4.0,10.0,2.0,0.0,11.0,0.0,273.8202304692205,760.8988476538973,1162.943917976749,0.0,1086.1311992280039,1370.1011523461027,10.179769530779469,0.0,0.0,5.179769530779469,0.08,0.08726589843593156,0.21453179687186313,0.7971907812311787,0.1,0.08,2.0,0,0,0
251331.2906708115,12240.186173311939,125.62551713618117,3.0,14.918590681778516,7.983718136355703,4.0,9.967436272711407,1.9837181363557033,0.0,11.0,0.0,266.3093554092416,722.5006006835238,1106.8194316387119,0.0,1034.8167624104633,1329.0379021837857,7.983718136355703,0.0,0.0,3.04884559093289,0.0995115440906711,0.0995115440906711,0.19934872545422813,0.5986974509084563,0.1,0.08,2.0,0,0,0
184345.6436569525,14511.823024150583,132.54143367768765,13.54634807162497,22.836844987757,11.312734190388904,8.343632904805549,6.555009511784743,0.0,0.0,17.352294344965323,4.555009511784743,154.489465036729,415.9665215870758,1472.411757078369,0.0,905.9344555249443,1140.1458321319233,10.352294344965323,0.0,0.0,6.656367095194452,0.08312734190388904,0.12312734190388903,0.2748455064279168,1.6076638611876395,0.1,0.08,2.0,1,1,0
375696.77450023976,7976.61178898019,128.203768256792,4.754551239332982,30.490897521334038,9.90546148719958,5.3018204957331925,10.45273074359979,1.0,0.0,12.810922974399157,0.0,273.4873837951933,810.9436282649337,1324.8490897521333,0.0,1213.940114538793,1535.838548573711,13.33998727346744,0.0,0.0,5.45273074359979,0.09754551239332983,0.21,0.17414563965865543,2.412472056237374,0.1,0.08,2.0,2,0,0
257371.8796556088,7814.898803433028,84.8428811134979,2.834067777961377,6.251101666942066,6.502203333884132,3.834067777961377,6.834067777961377,1.0,0.0,8.417033888980688,0.0,249.76211833636273,679.4655072344316,1140.2422883314055,0.0,1014.878134455644,1294.8913544589489,6.668135555922754,0.0,0.0,4.834067777961377,0.06085169444903443,0.055022033338841314,0.13668135555922756,0.6059177944655584,0.1,0.08,2.0,0,0,0
306230.0066059888,14493.201523771977,165.50482230102523,4.115013669151905,37.283287769493654,13.398301438645555,6.74334244610127,15.23002733830381,0.3716712230506349,0.0,28.654958992544284,7.2832877694936515,73.61134316340492,155.5326043118984,2235.9244252186986,0.0,907.8124366955573,1166.0509568406335,21.28328776949365,0.0,0.0,10.858356115253175,0.17831725899658254,0.21831725899658252,0.3174334244610127,1.7934504100745572,0.1,0.08,2.0,1,1,0
268437.1902054018,8970.999736085576,66.46962280577698,1.9149790447653876,2.287447611913469,3.457489522382694,2.457489522382694,4.914979044765388,0.4574895223826938,0.0,6.457489522382694,0.0,18.92711232815967,67.17405701444244,2718.6154861209325,0.0,618.1943084772578,777.6639312830348,5.372468567148081,0.0,0.0,1.8299580895307752,0.06627531432851919,0.11085020955234612,0.13085020955234614,0.4237246856714808,0.1,0.08,2.0,0,0,0
440288.671735386,7107.976724548675,171.57454385216158,5.622981754086463,17.15170894669454,4.377018245913537,6.622981754086463,13.245963508172926,0.9057454385216157,0.0,15.963199823737773,0.0,244.3995594541417,768.6170050262465,1481.7626344620385,0.0,1168.6241345102635,1386.8171518748659,10.245963508172926,0.0,0.0,6.434472631129694,0.030942545614783844,0.03811490877043232,0.08245963508172925,0.4564363596304039,0.1,0.08,2.0,0,0,0
274771.2231444727,3989.4876901224256,61.714378287362706,2.9152453718557965,6.155438621240636,3.5642357398659716,3.495125581620729,6.161334254381057,0.12304444126262987,0.0,6.393152648726374,0.0,188.30501869545333,504.34311393925776,776.4398649706332,0.0,775.9824243589161,921.052139360376,2.6152222063131494,0.0,0.0,3.5558608848264486,0.049122975552855865,0.04936316880224071,0.07056413504916491,0.29617701428212256,0.1,0.08,7.9040095446284555,0,2,0
363405.9728392021,10062.220314142869,125.198174527003,4.86049542587897,25.976532018847216,7.709256861181546,5.0,9.569752287060515,0.5697522870605153,0.0,11.0,0.0,162.1942645886159,502.221646683571,1716.0951710619918,0.0,955.9100421891912,1211.7809682928507,14.569752287060515,0.0,0.0,2.8487614353025763,0.08569752287060514,0.17988266009423606,0.18441981703515875,2.1773142152953864,0.1,0.08,2.0,2,0,0
189863.8760389846,12491.67615759448,109.37189848901048,9.132488154442207,16.724163561747467,8.86697523324109,6.3789638784905955,6.556725478644741,0.3541720560987621,0.0,14.490620361211697,3.140037254249692,104.11813043159775,281.9393850361731,1926.3703243279642,0.0,798.5397039210523,1014.8838303796757,9.261480641705509,0.0,0.0,5.433487616620545,0.08700351682031188,0.12700351682031188,0.23171027032239483,1.1810880801035486,0.1,0.08,2.0,0,0,0
307439.1607107847,14653.639447062049,159.63514218065674,4.566527524564867,35.77824158478378,12.344769109348645,7.044351683043244,16.133055049129734,0.5221758415216222,0.0,27.3004174263054,5.778241584783778,62.925515251964825,131.45186535654045,2437.149100114409,0.0,933.2477172171541,1197.6569267195407,19.77824158478378,0.0,0.0,11.61087920760811,0.1978828593978109,0.23788285939781087,0.32044351683043243,1.806995825736946,0.1,0.08,2.0,1,1,0
273892.24329794594,9056.464033705752,98.37057572958405,2.995957039449437,9.878414459976709,6.5783452087158425,3.995957039449437,9.777043722706232,0.10137073727047625,0.0,10.878414459976709,0.0,239.23616879530042,663.7167946302689,1012.7435210551445,0.0,944.8015033359949,1168.3250232459666,8.566216327064152,0.0,0.0,4.304112211811429,0.06194655553439826,0.054014399885313424,0.1506498409231541,0.4738191769838718,0.1,0.08,2.1497553294912413,0,0,0
359271.4995432924,10532.028104989458,128.59586400715585,5.066416000433688,24.535087996964183,7.400375999349468,5.0,9.466791999783156,0.4667919997831561,0.0,11.0,0.0,139.02819995121013,428.0902398438724,1809.686072197111,0.0,897.7374798774832,1145.6804638607862,14.466791999783156,0.0,0.0,2.3339599989157804,0.08466791999783156,0.17267543998482093,0.1926566400173475,2.1000939998373673,0.1,0.08,2.0,2,0,0
323911.0023533693,8506.152307409111,52.99580805296025,2.0,8.991616105920507,6.9944107372803375,3.0,4.002794631359831,0.0,0.0,7.997205368640169,0.0,2.0013973156799154,19.001397315679917,2484.363302076778,0.0,535.0195624195188,643.033535576318,2.9972053686401687,0.0,0.0,1.0055892627196623,0.06027946313598311,0.09016767788158986,0.1,0.24011178525439322,0.1,0.08,2.0,0,0,0
239189.10943212043,10625.838362670369,58.17400209397151,1.7354998255023744,10.148498778516622,4.0,6.148498778516621,7.2064994765071235,1.0,0.0,10.206499476507123,0.0,225.68449319459262,568.7099965100475,1018.5129640534891,0.0,970.3969626575081,1081.1484987785166,8.0,0.0,0.0,16.445496335549862,0.06,0.060580006979905024,0.16,0.6202550331545489,0.1,0.08,2.0,0,0,0
363488.1353236308,10052.884040200035,125.13065380815279,4.856403261100168,26.005177172298822,7.715395108349748,5.0,9.571798369449915,0.5717983694499159,0.0,11.0,0.0,162.65463312623106,503.69482600393945,1714.2352821700265,0.0,957.0660787392026,1213.094553186846,14.571798369449915,0.0,0.0,2.8589918472495794,0.08571798369449915,0.18002588586149412,0.1842561304440067,2.178848777087437,0.1,0.08,2.0,2,0,0
184812.92777666645,14784.410639061405,123.8063349438898,13.575895845021773,21.71192212815227,10.570440451743007,8.271370817761884,5.778230547148272,0.0,0.0,15.764251189701808,3.7782305471482727,166.37768557778213,448.52399040952344,1419.7071788748133,0.0,912.2143660589547,1145.3664986232477,8.586887607155164,0.0,0.0,6.196538434598182,0.07747804034289653,0.11570440451743008,0.2723821660826388,1.5396418280013533,0.1,0.08,2.0,1,1,0
307893.547776352,14713.930287477124,157.42937972644668,4.736201559504101,35.21266146831966,11.94886302782376,7.157467706336068,16.472403119008202,0.5787338531680339,0.0,26.791395321487695,5.212661468319659,58.90989642506959,122.40258349311455,2512.7671616856614,0.0,942.8060211853978,1209.5341091652872,19.21266146831966,0.0,0.0,11.89366926584017,0.20523540091184442,0.24523540091184443,0.32157467706336074,1.8120860467851232,0.1,0.08,2.0,1,1,0
380487.75652635144,8094.2076977958,111.67364050712553,4.029545636277435,31.94090872744513,9.035454763532924,5.011818254510974,10.017727381766461,1.0,0.0,11.070909527065844,0.0,259.56727621652675,811.9586361092116,1324.9940908727447,0.0,1199.5850035982933,1489.8731933399895,14.934999600189643,0.0,0.0,5.017727381766462,0.09029545636277435,0.21,0.15094546036087791,2.4965727061918175,0.1,0.08,2.0,2,0,0
415002.2377735192,9788.606391615542,77.94933325921774,3.1901069651198917,14.592865554544975,3.5413555165117634,3.5413555165117634,7.177229455611589,0.17615933566782027,0.0,7.0955885425318295,0.0,20.92433899549158,60.84930729983569,2616.8024386037505,0.0,632.8338043443681,768.1513301558626,7.4200119549633285,0.0,0.0,6.445766973979934,0.08988192610435466,0.128679191688308,0.11692829953106747,0.2999369789248096,0.1,0.08,2.0,0,0,0
328555.2168361745,8561.868809612799,111.18720556530481,2.9588001264842005,8.794000632421001,10.670401011873603,4.917600252968401,10.794000632421001,0.0,0.0,11.752800758905202,2.876400379452601,226.10082732058729,649.703277661299,1127.7998102736994,0.0,991.6548532498483,1293.2276729813836,8.752800758905202,0.0,0.0,6.752800758905202,0.07205999367578998,0.08288399114610598,0.179588001264842,0.5053559835570539,0.1,0.08,2.0,0,0,0
